                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    163,                0.58129,                0.40122,                 1.0388,                0.94098,                0.84244,                0.91691,                0.78242,                 0.6007,                0.37137,                 1.0624,               0.004654,               0.004654,               0.004654
                    164,                0.57754,                    0.4,                  1.039,                0.94161,                0.83464,                 0.9167,                0.78306,                0.59922,                0.37112,                 1.0612,               0.004621,               0.004621,               0.004621
                    165,                0.58589,                0.40556,                 1.0426,                0.92787,                0.84785,                0.91654,                0.78285,                 0.5977,                0.36866,                 1.0599,               0.004588,               0.004588,               0.004588
                    166,                0.58231,                0.40289,                 1.0432,                0.92608,                 0.8498,                 0.9176,                0.78524,                0.59832,                0.36733,                 1.0606,               0.004555,               0.004555,               0.004555
                    167,                0.57953,                0.39972,                 1.0353,                0.93534,                0.84295,                 0.9177,                 0.7862,                 0.5985,                0.36769,                 1.0599,               0.004522,               0.004522,               0.004522
                    168,                0.58005,                0.40376,                 1.0372,                0.94581,                0.83684,                0.91883,                0.78778,                0.59443,                0.36539,                 1.0576,               0.004489,               0.004489,               0.004489
                    169,                0.57637,                0.39838,                 1.0395,                0.93596,                0.84393,                0.91761,                0.78803,                0.59568,                0.36709,                 1.0585,               0.004456,               0.004456,               0.004456
                    170,                0.57714,                0.40113,                 1.0405,                0.94319,                0.83659,                0.91723,                0.78764,                0.59413,                0.36843,                 1.0572,               0.004423,               0.004423,               0.004423
                    171,                0.56808,                0.39241,                 1.0359,                0.95607,                0.82632,                0.91719,                 0.7878,                0.59395,                0.36992,                 1.0568,                0.00439,                0.00439,                0.00439
                    172,                0.57749,                0.39786,                 1.0366,                0.95589,                0.82699,                0.91725,                0.78749,                0.59361,                0.37009,                 1.0553,               0.004357,               0.004357,               0.004357
                    173,                0.58434,                 0.4067,                 1.0444,                0.94159,                0.83594,                0.91642,                0.78699,                0.59369,                0.37195,                 1.0559,               0.004324,               0.004324,               0.004324
                    174,                0.57159,                0.39646,                 1.0361,                0.94709,                0.83195,                0.91676,                0.78604,                0.59362,                 0.3712,                 1.0567,               0.004291,               0.004291,               0.004291
                    175,                0.57633,                0.39515,                 1.0352,                0.95684,                 0.8244,                0.91718,                0.78574,                 0.5946,                 0.3684,                 1.0574,               0.004258,               0.004258,               0.004258
                    176,                 0.5775,                0.39557,                 1.0368,                0.95129,                0.82681,                0.91766,                0.78685,                0.59556,                 0.3679,                 1.0571,               0.004225,               0.004225,               0.004225
                    177,                 0.5786,                0.39816,                 1.0359,                0.92617,                0.84736,                0.91748,                0.78576,                0.59385,                0.36698,                 1.0566,               0.004192,               0.004192,               0.004192
                    178,                0.57175,                0.39178,                 1.0373,                0.92676,                0.84736,                0.91742,                 0.7857,                0.59541,                0.36658,                 1.0578,               0.004159,               0.004159,               0.004159
                    179,                0.57523,                 0.3953,                 1.0324,                0.91836,                0.85306,                0.91835,                0.78482,                0.59556,                0.36632,                  1.058,               0.004126,               0.004126,               0.004126
                    180,                 0.5731,                0.39275,                 1.0307,                0.92133,                0.85374,                0.91788,                0.78606,                0.59535,                0.36529,                 1.0575,               0.004093,               0.004093,               0.004093
                    181,                0.57409,                0.39292,                 1.0311,                 0.9247,                0.85315,                0.91837,                0.78651,                0.59616,                0.36671,                 1.0579,                0.00406,                0.00406,                0.00406
                    182,                0.57042,                0.39335,                 1.0337,                0.93129,                0.84638,                0.91787,                0.78521,                0.59757,                0.36908,                   1.06,               0.004027,               0.004027,               0.004027
                    183,                0.57183,                0.38875,                 1.0272,                0.92973,                0.84792,                0.91826,                0.78565,                0.59626,                0.36683,                 1.0589,               0.003994,               0.003994,               0.003994
                    184,                0.56567,                0.38775,                 1.0299,                0.93857,                0.84295,                0.91834,                0.78611,                0.59773,                 0.3672,                 1.0596,               0.003961,               0.003961,               0.003961
                    185,                0.57087,                0.38903,                 1.0307,                0.93448,                0.84436,                0.91846,                0.78678,                0.59533,                0.36425,                 1.0568,               0.003928,               0.003928,               0.003928
                    186,                0.57348,                0.39065,                 1.0317,                0.93373,                0.84491,                0.91748,                 0.7879,                0.59467,                0.36241,                 1.0552,               0.003895,               0.003895,               0.003895
                    187,                 0.5696,                0.38661,                 1.0242,                0.93493,                0.84352,                 0.9181,                0.78695,                0.59561,                0.36393,                 1.0562,               0.003862,               0.003862,               0.003862
                    188,                0.56332,                0.38257,                 1.0257,                0.94095,                0.84199,                0.91847,                0.78673,                0.59537,                0.36257,                 1.0569,               0.003829,               0.003829,               0.003829
                    189,                0.56593,                0.38471,                 1.0297,                 0.9351,                0.84591,                0.91895,                0.78577,                0.59646,                0.36268,                 1.0582,               0.003796,               0.003796,               0.003796
                    190,                0.57101,                 0.3862,                 1.0294,                0.93359,                0.84595,                0.91853,                0.78598,                0.59529,                 0.3633,                 1.0582,               0.003763,               0.003763,               0.003763
                    191,                0.56353,                0.38332,                 1.0253,                0.92925,                 0.8498,                 0.9182,                0.78538,                0.59514,                0.36428,                 1.0588,                0.00373,                0.00373,                0.00373
                    192,                0.56495,                 0.3847,                 1.0315,                0.93265,                0.84834,                 0.9174,                0.78601,                0.59549,                0.36451,                 1.0596,               0.003697,               0.003697,               0.003697
                    193,                0.56707,                0.38445,                 1.0281,                 0.9323,                0.84785,                0.91777,                0.78683,                 0.5951,                0.36414,                 1.0585,               0.003664,               0.003664,               0.003664
                    194,                 0.5591,                0.37622,                 1.0249,                0.92914,                0.85127,                 0.9183,                0.78752,                0.59483,                 0.3651,                 1.0584,               0.003631,               0.003631,               0.003631
                    195,                0.56566,                0.38378,                 1.0263,                0.93169,                0.84834,                0.91763,                0.78735,                0.59391,                0.36439,                 1.0582,               0.003598,               0.003598,               0.003598
                    196,                0.56984,                0.38633,                  1.028,                0.92715,                 0.8498,                0.91715,                 0.7877,                0.59441,                0.36412,                 1.0586,               0.003565,               0.003565,               0.003565
                    197,                 0.5566,                0.37383,                 1.0201,                0.93485,                0.84236,                0.91785,                0.78843,                 0.5957,                0.36629,                 1.0596,               0.003532,               0.003532,               0.003532
                    198,                0.55502,                0.37246,                 1.0206,                0.93542,                0.84295,                0.91839,                0.78804,                0.59358,                0.36583,                  1.058,               0.003499,               0.003499,               0.003499
                    199,                0.55479,                 0.3777,                 1.0205,                0.94036,                0.84085,                0.91775,                 0.7886,                0.59275,                 0.3657,                 1.0574,               0.003466,               0.003466,               0.003466
                    200,                0.56699,                0.38396,                 1.0264,                0.93866,                0.84051,                0.91789,                0.78767,                0.59302,                0.36543,                 1.0571,               0.003433,               0.003433,               0.003433
                    201,                0.55746,                0.37324,                 1.0264,                0.94026,                0.83806,                0.91761,                0.78981,                0.59356,                0.36538,                 1.0575,                 0.0034,                 0.0034,                 0.0034
                    202,                0.55633,                0.37588,                 1.0186,                0.94889,                0.83562,                0.91711,                0.78828,                0.59278,                0.36521,                  1.057,               0.003367,               0.003367,               0.003367
                    203,                0.55536,                0.37524,                  1.018,                0.94951,                0.83806,                0.91767,                0.78926,                0.59232,                0.36506,                 1.0568,               0.003334,               0.003334,               0.003334
                    204,                0.56591,                0.37976,                 1.0234,                0.94696,                0.83848,                0.91814,                0.78876,                0.59219,                0.36404,                 1.0566,               0.003301,               0.003301,               0.003301
                    205,                0.56176,                0.38041,                 1.0259,                0.94264,                0.84002,                0.91713,                0.78908,                0.59266,                0.36465,                 1.0571,               0.003268,               0.003268,               0.003268
                    206,                0.56084,                 0.3734,                 1.0249,                 0.9494,                0.84051,                0.91882,                0.78734,                0.59338,                 0.3647,                 1.0581,               0.003235,               0.003235,               0.003235
                    207,                0.55622,                0.36963,                 1.0204,                 0.9489,                0.83904,                0.91851,                0.78863,                0.59368,                0.36455,                 1.0586,               0.003202,               0.003202,               0.003202
                    208,                0.55398,                0.37057,                 1.0231,                0.94488,                0.84002,                0.91807,                0.78835,                 0.5936,                0.36519,                 1.0581,               0.003169,               0.003169,               0.003169
                    209,                0.55129,                0.37379,                 1.0192,                0.94511,                0.84002,                0.91776,                0.78829,                0.59375,                0.36554,                 1.0577,               0.003136,               0.003136,               0.003136
                    210,                0.55633,                0.37215,                 1.0177,                0.94799,                 0.8382,                0.91838,                 0.7886,                0.59399,                 0.3669,                 1.0579,               0.003103,               0.003103,               0.003103
                    211,                0.55504,                0.36927,                 1.0183,                0.94249,                0.84183,                0.91845,                0.78878,                0.59425,                0.36709,                 1.0582,                0.00307,                0.00307,                0.00307
                    212,                0.55547,                0.37192,                 1.0189,                0.94135,                0.84051,                0.91827,                 0.7892,                0.59463,                0.36762,                 1.0583,               0.003037,               0.003037,               0.003037
                    213,                0.55337,                0.37144,                 1.0138,                 0.9406,                0.84149,                0.91823,                0.78929,                0.59382,                0.36692,                 1.0581,               0.003004,               0.003004,               0.003004
                    214,                0.55398,                0.36729,                 1.0183,                0.93892,                0.84198,                0.91818,                0.78893,                0.59442,                0.36713,                 1.0585,               0.002971,               0.002971,               0.002971
                    215,                0.55214,                 0.3665,                 1.0194,                0.93732,                0.84442,                0.91875,                0.78823,                0.59585,                0.36821,                 1.0594,               0.002938,               0.002938,               0.002938
                    216,                 0.5521,                0.36726,                  1.014,                0.93744,                0.84344,                0.91859,                0.78916,                0.59502,                0.36671,                 1.0589,               0.002905,               0.002905,               0.002905
                    217,                0.55133,                0.36593,                 1.0165,                0.93472,                0.84491,                0.91843,                0.78984,                0.59504,                0.36662,                 1.0588,               0.002872,               0.002872,               0.002872
                    218,                0.55085,                0.36478,                 1.0106,                0.93597,                0.84391,                0.91786,                0.78986,                0.59431,                0.36573,                 1.0581,               0.002839,               0.002839,               0.002839
                    219,                 0.5495,                0.36298,                  1.014,                0.93688,                0.84393,                0.91813,                0.79014,                 0.5939,                0.36557,                 1.0576,               0.002806,               0.002806,               0.002806
                    220,                0.54544,                0.36091,                 1.0126,                0.93716,                0.84295,                0.91818,                0.78905,                0.59405,                0.36553,                 1.0577,               0.002773,               0.002773,               0.002773
                    221,                0.54824,                 0.3622,                 1.0138,                0.93751,                0.84413,                0.91757,                0.78859,                0.59318,                0.36537,                 1.0579,                0.00274,                0.00274,                0.00274
                    222,                0.55012,                0.36496,                 1.0164,                0.93703,                0.84444,                0.91758,                0.78849,                0.59361,                0.36485,                 1.0586,               0.002707,               0.002707,               0.002707
                    223,                0.53993,                0.35528,                 1.0128,                0.93703,                0.84445,                0.91788,                0.78855,                0.59315,                0.36574,                 1.0584,               0.002674,               0.002674,               0.002674
                    224,                 0.5477,                 0.3625,                 1.0119,                0.94052,                0.84321,                 0.9169,                0.78886,                0.59389,                0.36628,                 1.0589,               0.002641,               0.002641,               0.002641
                    225,                0.54751,                0.36328,                 1.0124,                0.94095,                0.84199,                0.91859,                0.78895,                0.59371,                0.36578,                 1.0594,               0.002608,               0.002608,               0.002608
                    226,                0.54795,                0.35817,                 1.0094,                0.94059,                0.84198,                0.91863,                0.78848,                0.59388,                0.36582,                 1.0595,               0.002575,               0.002575,               0.002575
                    227,                0.54579,                0.35862,                 1.0126,                0.94061,                  0.841,                0.91844,                0.78727,                0.59434,                0.36558,                 1.0596,               0.002542,               0.002542,               0.002542
                    228,                0.53867,                0.35115,                   1.01,                 0.9419,                0.84077,                0.91798,                0.78737,                0.59423,                0.36482,                 1.0595,               0.002509,               0.002509,               0.002509
                    229,                0.54715,                0.35981,                 1.0132,                0.94387,                 0.8392,                0.91795,                 0.7874,                0.59464,                0.36477,                 1.0598,               0.002476,               0.002476,               0.002476
                    230,                0.55052,                0.36165,                 1.0136,                0.94391,                0.83974,                0.91807,                0.78823,                0.59472,                0.36505,                 1.0597,               0.002443,               0.002443,               0.002443
                    231,                 0.5464,                0.35841,                 1.0127,                0.94323,                0.83904,                 0.9181,                0.78791,                0.59424,                0.36409,                 1.0594,                0.00241,                0.00241,                0.00241
                    232,                0.54194,                0.35457,                 1.0073,                  0.943,                0.84002,                0.91807,                0.78737,                0.59409,                0.36261,                 1.0595,               0.002377,               0.002377,               0.002377
                    233,                0.54042,                0.35136,                 1.0104,                0.94389,                 0.8395,                0.91782,                0.78724,                0.59421,                0.36222,                 1.0596,               0.002344,               0.002344,               0.002344
                    234,                0.53985,                0.35106,                 1.0079,                0.94293,                0.83855,                0.91755,                0.78704,                0.59422,                 0.3621,                 1.0599,               0.002311,               0.002311,               0.002311
                    235,                0.53921,                0.35345,                 1.0049,                0.94258,                0.83855,                0.91703,                0.78699,                0.59483,                0.36295,                 1.0601,               0.002278,               0.002278,               0.002278
                    236,                0.53718,                0.35111,                 1.0052,                0.94286,                0.83957,                0.91641,                0.78727,                0.59472,                0.36272,                 1.0599,               0.002245,               0.002245,               0.002245
                    237,                0.54559,                0.35684,                 1.0067,                0.94293,                0.84051,                0.91707,                0.78747,                0.59499,                0.36361,                 1.0602,               0.002212,               0.002212,               0.002212
                    238,                0.54335,                0.35504,                 1.0044,                0.94196,                0.84169,                0.91726,                 0.7878,                0.59511,                0.36397,                 1.0604,               0.002179,               0.002179,               0.002179
                    239,                0.53561,                0.34483,                 1.0052,                0.93994,                0.84393,                0.91636,                0.78799,                0.59516,                0.36347,                 1.0603,               0.002146,               0.002146,               0.002146
                    240,                0.54092,                0.35197,                 1.0062,                 0.9383,                 0.8454,                0.91627,                0.78765,                0.59491,                0.36329,                 1.0601,               0.002113,               0.002113,               0.002113
                    241,                  0.544,                0.35525,                  1.008,                0.93898,                0.84295,                0.91677,                0.78745,                0.59507,                0.36447,                 1.0602,                0.00208,                0.00208,                0.00208
                    242,                0.53399,                0.34597,                0.99983,                0.94048,                0.84269,                0.91685,                0.78739,                 0.5949,                0.36421,                 1.0602,               0.002047,               0.002047,               0.002047
                    243,                0.53631,                0.34768,                 1.0038,                0.94076,                0.84247,                0.91667,                0.78742,                0.59521,                0.36422,                 1.0603,               0.002014,               0.002014,               0.002014
                    244,                0.53879,                0.34978,                 1.0027,                0.94031,                0.84247,                0.91631,                0.78729,                0.59528,                 0.3643,                 1.0602,               0.001981,               0.001981,               0.001981
                    245,                0.52967,                0.34416,                 1.0008,                0.94333,                0.83884,                 0.9164,                 0.7871,                0.59516,                0.36492,                   1.06,               0.001948,               0.001948,               0.001948
                    246,                0.52997,                  0.341,                 1.0027,                 0.9433,                0.83831,                0.91616,                0.78613,                0.59556,                0.36567,                 1.0602,               0.001915,               0.001915,               0.001915
                    247,                 0.5354,                0.34837,                 1.0104,                0.94226,                0.83833,                 0.9164,                0.78628,                0.59576,                0.36566,                 1.0603,               0.001882,               0.001882,               0.001882
                    248,                0.53606,                  0.349,                 1.0043,                0.94373,                0.83806,                0.91606,                0.78609,                0.59582,                0.36499,                 1.0606,               0.001849,               0.001849,               0.001849
                    249,                0.53048,                0.34418,                0.99982,                0.94276,                0.83804,                0.91676,                0.78597,                0.59558,                0.36466,                 1.0604,               0.001816,               0.001816,               0.001816
                    250,                0.53896,                0.34757,                 1.0016,                0.94337,                0.83952,                0.91646,                0.78645,                0.59552,                0.36538,                 1.0603,               0.001783,               0.001783,               0.001783
                    251,                0.53377,                0.34482,                 1.0025,                0.94476,                0.83668,                0.91623,                0.78616,                0.59562,                0.36564,                 1.0604,                0.00175,                0.00175,                0.00175
                    252,                 0.5327,                0.34301,                 1.0049,                0.94229,                0.83872,                0.91645,                0.78635,                0.59577,                0.36624,                 1.0603,               0.001717,               0.001717,               0.001717
                    253,                0.53214,                 0.3419,                 1.0004,                0.95147,                 0.8345,                0.91618,                0.78652,                0.59579,                0.36632,                 1.0602,               0.001684,               0.001684,               0.001684
                    254,                0.53052,                0.34163,                 1.0023,                0.95137,                0.83276,                0.91607,                0.78712,                0.59559,                0.36657,                 1.0603,               0.001651,               0.001651,               0.001651
                    255,                0.52812,                0.34043,                 1.0024,                0.95661,                0.83048,                0.91627,                0.78712,                0.59558,                0.36595,                 1.0603,               0.001618,               0.001618,               0.001618
                    256,                0.53143,                0.33676,                 1.0027,                0.95554,                0.83075,                0.91589,                0.78621,                 0.5959,                0.36655,                 1.0606,               0.001585,               0.001585,               0.001585
                    257,                0.52684,                0.33741,                0.99891,                0.95452,                0.83173,                0.91596,                0.78576,                0.59598,                0.36675,                 1.0608,               0.001552,               0.001552,               0.001552
                    258,                0.52719,                0.33833,                0.99871,                 0.9542,                0.83219,                0.91537,                 0.7858,                0.59596,                0.36703,                  1.061,               0.001519,               0.001519,               0.001519
                    259,                0.52513,                0.33888,                0.99811,                  0.952,                0.83317,                0.91526,                0.78569,                0.59611,                0.36722,                 1.0612,               0.001486,               0.001486,               0.001486
                    260,                0.52551,                 0.3377,                0.99309,                0.95149,                0.83491,                0.91571,                0.78542,                0.59598,                 0.3673,                 1.0612,               0.001453,               0.001453,               0.001453
                    261,                0.52108,                0.33368,                0.99458,                0.95123,                0.83366,                 0.9155,                0.78618,                0.59623,                0.36787,                 1.0617,                0.00142,                0.00142,                0.00142
                    262,                0.52598,                0.33397,                0.99589,                0.95044,                0.83504,                0.91587,                0.78609,                0.59621,                0.36799,                 1.0617,               0.001387,               0.001387,               0.001387
                    263,                0.52438,                0.33241,                0.99319,                0.95191,                0.83317,                0.91609,                  0.786,                0.59632,                0.36799,                 1.0619,               0.001354,               0.001354,               0.001354
                    264,                0.52738,                 0.3401,                0.99755,                0.95187,                0.83464,                0.91621,                 0.7859,                0.59662,                0.36778,                  1.062,               0.001321,               0.001321,               0.001321
                    265,                0.52075,                0.33331,                0.99646,                0.95247,                 0.8333,                0.91692,                  0.786,                0.59684,                0.36784,                 1.0623,               0.001288,               0.001288,               0.001288
                    266,                0.52748,                0.33493,                 0.9961,                0.95184,                0.83513,                0.91679,                0.78612,                0.59671,                0.36755,                 1.0624,               0.001255,               0.001255,               0.001255
                    267,                0.52803,                0.33703,                0.99637,                 0.9469,                0.83904,                0.91669,                0.78635,                0.59688,                0.36754,                 1.0626,               0.001222,               0.001222,               0.001222
                    268,                0.52457,                0.33348,                0.99672,                0.94646,                0.83894,                0.91648,                0.78652,                  0.597,                0.36751,                 1.0628,               0.001189,               0.001189,               0.001189
                    269,                0.51739,                0.33013,                0.98995,                0.94612,                0.83855,                0.91625,                 0.7864,                 0.5973,                0.36805,                 1.0631,               0.001156,               0.001156,               0.001156
                    270,                0.52147,                0.32935,                0.98971,                0.94591,                0.83847,                0.91569,                0.78643,                0.59758,                0.36841,                 1.0632,               0.001123,               0.001123,               0.001123
                    271,                0.52535,                0.33453,                0.99554,                0.94537,                0.83814,                0.91565,                0.78668,                0.59751,                0.36829,                 1.0633,                0.00109,                0.00109,                0.00109
                    272,                0.51848,                0.33009,                0.99359,                0.94586,                0.83708,                0.91577,                0.78675,                 0.5979,                0.36842,                 1.0635,               0.001057,               0.001057,               0.001057
                    273,                0.51726,                0.33099,                0.99361,                0.94533,                0.83747,                0.91565,                0.78542,                0.59751,                0.36793,                 1.0633,               0.001024,               0.001024,               0.001024
                    274,                0.52184,                0.33104,                0.99583,                0.94536,                0.83804,                0.91567,                0.78545,                0.59831,                0.36868,                 1.0638,               0.000991,               0.000991,               0.000991
                    275,                0.52376,                0.33105,                0.99331,                0.94447,                0.83806,                 0.9157,                0.78513,                0.59796,                0.36829,                 1.0638,               0.000958,               0.000958,               0.000958
                    276,                0.51468,                0.32531,                0.99209,                0.94513,                0.83757,                0.91561,                0.78579,                0.59802,                0.36861,                 1.0638,               0.000925,               0.000925,               0.000925
                    277,                0.51694,                0.32457,                0.98915,                0.94494,                0.83757,                0.91557,                 0.7863,                0.59843,                0.36873,                 1.0639,               0.000892,               0.000892,               0.000892
                    278,                0.52118,                0.33417,                 0.9906,                0.94502,                0.83806,                0.91568,                0.78549,                 0.5986,                 0.3689,                 1.0642,               0.000859,               0.000859,               0.000859
                    279,                0.51491,                0.32591,                0.98887,                0.94523,                0.83708,                 0.9156,                0.78479,                0.59859,                0.36908,                 1.0642,               0.000826,               0.000826,               0.000826
                    280,                0.51594,                0.32666,                0.98995,                0.94377,                0.83708,                0.91552,                0.78487,                0.59847,                0.36933,                 1.0642,               0.000793,               0.000793,               0.000793
                    281,                0.51555,                0.32319,                0.99057,                0.94128,                0.83907,                0.91536,                0.78506,                0.59854,                0.36914,                 1.0643,                0.00076,                0.00076,                0.00076
                    282,                0.51281,                 0.3251,                0.98697,                 0.9418,                0.83921,                 0.9153,                0.78505,                0.59855,                0.36951,                 1.0644,               0.000727,               0.000727,               0.000727
                    283,                0.51641,                0.32763,                0.98811,                0.94177,                0.83855,                0.91556,                0.78516,                0.59865,                0.36959,                 1.0647,               0.000694,               0.000694,               0.000694
                    284,                0.51074,                0.32367,                 0.9873,                0.94182,                0.83954,                0.91537,                0.78532,                0.59874,                0.36974,                 1.0648,               0.000661,               0.000661,               0.000661
                    285,                0.51124,                0.31957,                0.98593,                0.94179,                0.83906,                0.91547,                0.78472,                0.59903,                0.37001,                 1.0652,               0.000628,               0.000628,               0.000628
                    286,                0.51888,                0.32621,                0.98998,                0.94142,                0.84133,                0.91535,                0.78421,                0.59901,                0.37023,                 1.0653,               0.000595,               0.000595,               0.000595
                    287,                0.51865,                0.33265,                0.99011,                0.94142,                0.84131,                0.91538,                0.78474,                0.59897,                0.37043,                 1.0655,               0.000562,               0.000562,               0.000562
                    288,                0.51014,                0.32111,                0.98352,                 0.9402,                  0.841,                0.91525,                0.78435,                0.59923,                0.37046,                 1.0658,               0.000529,               0.000529,               0.000529
                    289,                0.51985,                0.32456,                0.99114,                0.94082,                0.84003,                0.91514,                0.78424,                0.59932,                0.37015,                 1.0661,               0.000496,               0.000496,               0.000496
                    290,                0.51758,                0.32433,                0.98485,                0.94031,                0.84051,                0.91547,                0.78442,                0.59928,                0.37022,                 1.0662,               0.000463,               0.000463,               0.000463
                    291,                0.47787,                0.28445,                0.95364,                0.93981,                0.84028,                0.91557,                0.78467,                 0.5994,                0.37059,                 1.0663,                0.00043,                0.00043,                0.00043
                    292,                  0.468,                0.27044,                0.94791,                0.93976,                0.83956,                 0.9151,                0.78459,                 0.5993,                0.37021,                 1.0663,               0.000397,               0.000397,               0.000397
                    293,                0.46431,                0.26724,                0.94808,                0.94023,                0.83881,                0.91529,                0.78458,                0.59911,                0.36969,                 1.0662,               0.000364,               0.000364,               0.000364
                    294,                0.46041,                0.26346,                0.94476,                0.94099,                0.83855,                0.91624,                 0.7845,                0.59912,                0.36962,                 1.0663,               0.000331,               0.000331,               0.000331
                    295,                0.46127,                0.26191,                0.94632,                0.94151,                0.83855,                  0.916,                0.78526,                0.59928,                0.36982,                 1.0665,               0.000298,               0.000298,               0.000298
                    296,                0.46032,                0.26299,                0.94767,                0.94177,                0.83855,                 0.9161,                0.78502,                0.59946,                0.37016,                 1.0665,               0.000265,               0.000265,               0.000265
                    297,                0.45744,                0.26147,                0.93908,                0.94018,                0.83813,                0.91562,                0.78521,                0.59985,                0.37035,                 1.0668,               0.000232,               0.000232,               0.000232
                    298,                  0.458,                0.26001,                0.94136,                0.94124,                0.83806,                0.91564,                0.78526,                0.59969,                0.37045,                 1.0668,               0.000199,               0.000199,               0.000199
                    299,                0.45885,                0.26061,                0.93866,                0.94179,                0.83806,                0.91556,                0.78534,                0.59967,                0.37028,                 1.0671,               0.000166,               0.000166,               0.000166
                    300,                0.45423,                 0.2586,                0.94223,                0.94101,                0.83806,                0.91559,                0.78547,                0.59996,                0.37063,                 1.0673,               0.000133,               0.000133,               0.000133
