                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     89,                0.63817,                 0.4927,                 1.0926,                0.93907,                0.82182,                0.90452,                0.76856,                0.61518,                0.41753,                 1.0762,               0.007096,               0.007096,               0.007096
                     90,                0.62986,                0.47884,                 1.0863,                0.94558,                 0.8161,                0.90607,                0.76993,                0.61313,                0.40734,                 1.0799,               0.007063,               0.007063,               0.007063
                     91,                0.62864,                0.48045,                 1.0877,                0.94491,                0.82239,                0.90218,                0.77037,                0.61389,                0.41816,                   1.08,                0.00703,                0.00703,                0.00703
                     92,                0.63304,                0.47989,                 1.0885,                0.92711,                0.83381,                0.90361,                0.76965,                0.61546,                0.41368,                 1.0809,               0.006997,               0.006997,               0.006997
                     93,                0.63152,                0.47242,                 1.0879,                0.94207,                0.82436,                 0.9055,                 0.7701,                0.61438,                0.40984,                   1.08,               0.006964,               0.006964,               0.006964
                     94,                0.62893,                0.47937,                 1.0859,                 0.9282,                0.83483,                 0.9044,                0.77021,                0.61197,                0.41542,                 1.0758,               0.006931,               0.006931,               0.006931
                     95,                0.62728,                0.47833,                 1.0823,                0.93122,                0.82926,                0.90336,                0.77099,                 0.6132,                 0.4153,                 1.0777,               0.006898,               0.006898,               0.006898
                     96,                0.62505,                0.46909,                 1.0789,                0.93738,                 0.8229,                0.90417,                0.77033,                0.61385,                0.40968,                 1.0767,               0.006865,               0.006865,               0.006865
                     97,                0.62615,                 0.4766,                 1.0815,                0.93155,                0.82563,                0.90289,                0.76944,                0.61411,                0.41221,                 1.0756,               0.006832,               0.006832,               0.006832
                     98,                0.62921,                0.47758,                 1.0823,                0.94113,                0.82129,                0.90601,                0.77011,                0.61209,                0.41193,                 1.0733,               0.006799,               0.006799,               0.006799
                     99,                0.62644,                0.47139,                 1.0839,                0.93185,                0.83121,                0.90397,                0.77154,                0.60754,                0.41069,                 1.0734,               0.006766,               0.006766,               0.006766
                    100,                0.62078,                0.46592,                  1.077,                0.93964,                0.82192,                0.90427,                 0.7706,                0.61299,                0.41205,                 1.0763,               0.006733,               0.006733,               0.006733
                    101,                0.61805,                0.46323,                 1.0751,                0.93208,                 0.8325,                0.90181,                0.76862,                0.61012,                0.41601,                 1.0762,                 0.0067,                 0.0067,                 0.0067
                    102,                0.62173,                0.46802,                 1.0789,                0.93889,                0.82926,                0.90357,                0.76818,                0.61772,                0.41021,                 1.0825,               0.006667,               0.006667,               0.006667
                    103,                0.61753,                0.45744,                 1.0732,                0.95017,                0.81166,                0.90427,                0.76798,                0.61515,                0.40759,                 1.0773,               0.006634,               0.006634,               0.006634
                    104,                0.62064,                 0.4653,                 1.0743,                0.94193,                0.82045,                0.90587,                0.76982,                0.61833,                0.41165,                 1.0782,               0.006601,               0.006601,               0.006601
                    105,                0.61626,                0.46033,                 1.0726,                 0.9251,                0.82975,                0.90249,                0.77144,                0.60764,                0.41037,                 1.0722,               0.006568,               0.006568,               0.006568
                    106,                0.62454,                0.46385,                 1.0767,                 0.9372,                0.82045,                0.90356,                0.77082,                0.60952,                0.41013,                  1.073,               0.006535,               0.006535,               0.006535
                    107,                 0.6176,                0.46082,                 1.0739,                0.95195,                0.81213,                0.90233,                0.77067,                0.61606,                0.41312,                 1.0779,               0.006502,               0.006502,               0.006502
                    108,                0.61229,                0.45655,                 1.0712,                0.94458,                0.82094,                0.90437,                0.77406,                0.60704,                0.40004,                 1.0693,               0.006469,               0.006469,               0.006469
                    109,                0.62039,                0.45582,                 1.0709,                0.96371,                 0.8136,                0.90735,                0.77262,                0.61327,                0.40708,                 1.0759,               0.006436,               0.006436,               0.006436
                    110,                0.60792,                0.45317,                 1.0692,                0.94374,                0.82241,                 0.9073,                0.77021,                 0.6149,                0.40568,                 1.0753,               0.006403,               0.006403,               0.006403
                    111,                0.61876,                0.45846,                 1.0686,                0.94833,                0.82613,                0.90669,                0.77173,                0.61568,                0.40213,                 1.0759,                0.00637,                0.00637,                0.00637
