                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    119,                0.58633,                0.38213,                 1.0052,                0.93696,                0.82893,                0.89301,                0.76223,                0.59015,                0.36145,                 1.0337,               0.006106,               0.006106,               0.006106
                    120,                 0.5805,                0.37742,                 1.0033,                0.93531,                 0.8273,                0.89093,                0.76292,                 0.5892,                0.35854,                 1.0334,               0.006073,               0.006073,               0.006073
                    121,                0.57607,                 0.3795,                 1.0023,                 0.9212,                0.83219,                0.89177,                0.76183,                0.58704,                 0.3587,                 1.0331,                0.00604,                0.00604,                0.00604
                    122,                0.57901,                0.37679,                 1.0024,                0.93194,                0.82399,                0.89149,                0.76217,                0.58487,                0.35919,                 1.0317,               0.006007,               0.006007,               0.006007
                    123,                0.57912,                0.37646,                0.99844,                0.93898,                0.82053,                0.89332,                0.76302,                0.58529,                   0.36,                 1.0318,               0.005974,               0.005974,               0.005974
                    124,                0.57524,                0.37443,                0.99794,                0.93178,                0.82862,                 0.8923,                0.76155,                 0.5881,                0.35888,                 1.0344,               0.005941,               0.005941,               0.005941
                    125,                0.57935,                0.37351,                 1.0004,                0.93927,                0.82436,                 0.8951,                0.76293,                0.58875,                0.35313,                 1.0344,               0.005908,               0.005908,               0.005908
                    126,                0.57983,                0.37468,                0.99688,                0.93831,                0.83219,                 0.8964,                0.76498,                0.58958,                0.35192,                 1.0351,               0.005875,               0.005875,               0.005875
                    127,                0.57365,                0.37294,                 1.0007,                0.93767,                 0.8316,                0.89716,                0.76556,                0.58475,                0.35127,                  1.033,               0.005842,               0.005842,               0.005842
                    128,                0.57825,                0.37575,                0.99896,                0.95141,                 0.8143,                0.89617,                0.76451,                0.58437,                0.35271,                  1.033,               0.005809,               0.005809,               0.005809
                    129,                0.57797,                0.37124,                0.99715,                0.94239,                 0.8229,                0.89539,                0.76556,                0.58411,                0.35267,                 1.0347,               0.005776,               0.005776,               0.005776
                    130,                0.57746,                0.36971,                0.99444,                0.94623,                0.81783,                0.89383,                0.76341,                0.58284,                0.35419,                 1.0337,               0.005743,               0.005743,               0.005743
                    131,                0.57379,                0.37029,                0.99682,                0.92989,                0.82409,                0.89502,                0.76401,                0.58197,                 0.3558,                 1.0334,                0.00571,                0.00571,                0.00571
                    132,                0.57438,                0.37082,                 0.9988,                 0.9519,                0.80969,                0.89392,                0.76495,                0.58171,                0.35475,                 1.0342,               0.005677,               0.005677,               0.005677
                    133,                 0.5712,                0.36356,                0.99349,                0.92449,                0.83264,                0.89301,                0.76353,                0.58681,                0.35821,                 1.0366,               0.005644,               0.005644,               0.005644
                    134,                0.57116,                0.36891,                0.99706,                0.93677,                0.82485,                0.89589,                 0.7656,                0.58789,                0.35341,                 1.0376,               0.005611,               0.005611,               0.005611
                    135,                0.56926,                0.36287,                0.99373,                0.93134,                0.83317,                0.89512,                0.76356,                0.59105,                0.35686,                 1.0399,               0.005578,               0.005578,               0.005578
                    136,                0.57565,                0.36836,                0.99271,                0.93187,                0.82981,                0.89459,                0.76506,                0.58855,                0.35479,                 1.0369,               0.005545,               0.005545,               0.005545
                    137,                  0.567,                0.36353,                0.99074,                 0.9384,                0.82975,                 0.8945,                0.76459,                0.58695,                 0.3556,                 1.0353,               0.005512,               0.005512,               0.005512
                    138,                0.57094,                0.36468,                0.99634,                0.95763,                0.81067,                0.89608,                 0.7655,                0.58591,                0.35506,                 1.0354,               0.005479,               0.005479,               0.005479
                    139,                0.56574,                0.35693,                0.99048,                0.95392,                0.81067,                0.89849,                0.76625,                0.58672,                0.35077,                  1.036,               0.005446,               0.005446,               0.005446
                    140,                0.56734,                0.36297,                0.99359,                0.95987,                0.80871,                0.89917,                0.76633,                0.58602,                0.35017,                 1.0345,               0.005413,               0.005413,               0.005413
                    141,                0.56799,                0.36171,                0.99407,                0.94303,                0.81849,                0.89825,                 0.7663,                0.58283,                0.34957,                 1.0325,                0.00538,                0.00538,                0.00538
                    142,                0.57174,                0.36216,                0.99304,                0.92053,                0.83869,                0.89706,                0.76657,                0.58115,                0.34734,                 1.0305,               0.005347,               0.005347,               0.005347
                    143,                 0.5674,                0.36058,                0.99085,                0.93767,                0.82429,                0.89668,                  0.764,                0.58442,                  0.351,                 1.0334,               0.005314,               0.005314,               0.005314
                    144,                0.56226,                0.35798,                0.99044,                 0.9196,                0.83373,                0.89423,                0.76754,                0.58336,                0.35195,                 1.0337,               0.005281,               0.005281,               0.005281
                    145,                0.56582,                0.36231,                0.99346,                0.93112,                 0.8273,                0.89448,                0.76758,                0.58274,                0.35318,                 1.0347,               0.005248,               0.005248,               0.005248
                    146,                 0.5644,                0.35609,                0.98692,                0.92963,                0.83219,                0.89703,                0.76808,                0.58251,                 0.3511,                  1.034,               0.005215,               0.005215,               0.005215
                    147,                0.56829,                 0.3651,                0.99669,                0.94148,                0.82534,                0.89826,                0.76793,                0.58188,                0.34639,                 1.0338,               0.005182,               0.005182,               0.005182
                    148,                0.56279,                0.35751,                0.99055,                0.93849,                 0.8285,                0.89781,                0.76837,                0.58503,                0.34945,                  1.037,               0.005149,               0.005149,               0.005149
                    149,                0.56121,                0.35659,                0.98862,                0.93346,                0.83268,                0.89911,                0.76826,                0.58449,                0.34889,                 1.0371,               0.005116,               0.005116,               0.005116
                    150,                0.56359,                0.35715,                 0.9921,                0.93715,                0.83023,                0.89958,                0.76959,                0.58167,                0.34869,                 1.0344,               0.005083,               0.005083,               0.005083
                    151,                0.56194,                0.35889,                0.98678,                0.92986,                0.83663,                0.89774,                0.76793,                0.58373,                 0.3463,                 1.0368,                0.00505,                0.00505,                0.00505
                    152,                0.56418,                0.35398,                0.98699,                0.93061,                0.83325,                0.89632,                0.76632,                0.58391,                0.34758,                 1.0364,               0.005017,               0.005017,               0.005017
                    153,                0.56737,                0.35782,                0.98564,                0.93187,                0.82981,                 0.8961,                0.76746,                0.58117,                0.35134,                 1.0336,               0.004984,               0.004984,               0.004984
                    154,                0.55677,                0.35059,                0.98607,                0.93688,                0.82783,                0.89594,                0.76572,                0.58244,                0.35262,                 1.0345,               0.004951,               0.004951,               0.004951
                    155,                0.55536,                   0.35,                0.99208,                0.93057,                0.83279,                0.89673,                0.76743,                0.58403,                0.35104,                 1.0348,               0.004918,               0.004918,               0.004918
                    156,                0.56244,                 0.3532,                0.99176,                0.93327,                0.83121,                0.89573,                0.76616,                0.58447,                0.35403,                 1.0341,               0.004885,               0.004885,               0.004885
                    157,                0.55716,                  0.349,                0.98654,                0.94765,                0.82368,                0.89672,                0.76824,                0.58522,                0.35145,                 1.0353,               0.004852,               0.004852,               0.004852
                    158,                0.56115,                 0.3541,                 0.9846,                0.94536,                0.82241,                0.89644,                0.76462,                0.58656,                0.35221,                 1.0365,               0.004819,               0.004819,               0.004819
                    159,                0.56128,                0.35381,                0.98639,                0.92649,                0.83854,                0.89638,                0.76479,                0.58515,                0.35216,                 1.0355,               0.004786,               0.004786,               0.004786
                    160,                0.55211,                0.34696,                0.98638,                0.93914,                0.82681,                0.89676,                0.76493,                0.58606,                0.35065,                 1.0365,               0.004753,               0.004753,               0.004753
